id,employee_id/id,job_id/id,wage,date_start,trial_date_start,trial_date_end,schedule_template_id/id,struct_id/id,pps_id/id,policy_group_id/id
contract_147,l10_grade_27,braam_flowers.job_worker_grading10,600,2012-12-22,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_148,l10_grade_28,braam_flowers.job_worker_grading10,600,2012-12-22,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_149,l10_grade_29,braam_flowers.job_worker_grading10,600,2013-01-23,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_150,l10_grade_30,braam_flowers.job_worker_grading10,600,2013-01-23,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_151,l10_grade_31,braam_flowers.job_worker_grading10,600,2013-02-25,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_152,l10_grade_32,braam_flowers.job_worker_grading10,600,2013-02-27,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_153,l10_grade_33,braam_flowers.job_worker_grading10,600,2013-03-14,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_154,l10_grade_34,braam_flowers.job_worker_grading10,600,2013-03-14,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_155,l10_grade_35,braam_flowers.job_worker_grading10,600,2013-03-20,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_156,l10_grade_36,braam_flowers.job_worker_grading10,600,2013-03-22,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_157,l10_grade_39,braam_flowers.job_worker_grading10,600,2013-04-16,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_158,l10_grade_40,braam_flowers.job_worker_grading10,765.33,2009-06-20,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_159,l10_grade_41,braam_flowers.job_worker_grading10,600,2013-05-19,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_160,l10_grade_42,braam_flowers.job_worker_grading10,600,2013-05-19,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_161,l10_grade_43,braam_flowers.job_worker_grading10,600,2013-05-19,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_162,l10_grade_44,braam_flowers.job_worker_grading10,600,2013-06-05,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_163,l10_grade_45,braam_flowers.job_worker_grading10,600,2011-09-01,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_164,l10_grade_46,braam_flowers.job_worker_grading10,600,2012-06-05,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_165,l10_grade_47,braam_flowers.job_worker_grading10,600,2013-05-13,2013-05-13,2013-06-26,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_166,l10_irrig_1,braam_flowers.job_worker_irrigation10,640,2010-10-21,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_167,l10_irrig_2,braam_flowers.job_worker_irrigation10,600,2012-04-24,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_168,l10_irrig_3,braam_flowers.job_worker_irrigation10,600,2012-07-16,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_169,l10_irrig_4,braam_flowers.job_worker_irrigation10,600,2012-08-20,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_170,l10_irrig_5,braam_flowers.job_worker_irrigation10,600,2012-11-26,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_171,l10_irrig_6,braam_flowers.job_worker_irrigation10,600,2012-11-25,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_172,l10_irrig_7,braam_flowers.job_worker_irrigation10,600,2013-12-20,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_173,l10_irrig_8,braam_flowers.job_worker_irrigation10,600,2013-01-16,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_174,l10_irrig_9,braam_flowers.job_worker_irrigation10,600,2013-01-27,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_175,l10_irrig_10,braam_flowers.job_worker_irrigation10,600,2013-01-27,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_176,l10_irrig_11,braam_flowers.job_worker_irrigation10,600,2013-01-27,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_177,l10_irrig_14,braam_flowers.job_worker_irrigation10,600,2013-03-19,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_178,l10_irrig_15,braam_flowers.job_worker_irrigation10,600,2013-03-22,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_179,l10_irrig_16,braam_flowers.job_worker_irrigation10,600,2013-04-03,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_180,l10_irrig_17,braam_flowers.job_worker_irrigation10,600,2013-05-08,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_181,l10_irrig_18,braam_flowers.job_worker_irrigation10,600,2013-05-08,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_183,l10_irrig_22,braam_flowers.job_worker_irrigation10,600,2012-07-16,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_184,l10_irrig_23,braam_flowers.job_worker_irrigation10,841.86,2012-07-28,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_185,l10_irrig_24,braam_flowers.job_worker_irrigation10,600,2013-05-26,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_186,l10_irrig_25,braam_flowers.job_worker_irrigation10,600,2013-05-26,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_187,cleaning_1,braam_flowers.job_supervisor_cleaning10,1530.65,2009-05-27,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_188,cleaning_2,braam_flowers.job_grpleader_cleaning10,841.86,2009-10-28,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_189,cleaning_3,braam_flowers.job_worker_cleaning10,600,2012-10-15,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_190,cleaning_4,braam_flowers.job_worker_cleaning10,600,2012-04-17,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_191,cleaning_5,braam_flowers.job_worker_cleaning10,600,2013-01-17,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_192,cleaning_6,braam_flowers.job_worker_cleaning10,600,2013-02-08,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_193,cleaning_7,braam_flowers.job_worker_cleaning10,600,2012-11-16,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_194,cleaning_8,braam_flowers.job_worker_cleaning10,600,2013-03-19,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_195,cleaning_9,braam_flowers.job_worker_cleaning10,600,2013-03-22,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_196,cleaning_10,braam_flowers.job_worker_cleaning10,600,2013-04-19,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_197,cleaning_11,braam_flowers.job_worker_cleaning10,600,2013-04-19,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_198,cleaning_12,braam_flowers.job_worker_cleaning10,640,2010-01-15,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_199,l10push_1,braam_flowers.job_grpleader_pushcart10,841.86,2013-03-23,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_200,l10push_2,braam_flowers.job_supervisor_pushcart10,1530.65,2011-01-16,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_201,l10push_3,braam_flowers.job_worker_pushcart10,625,2011-02-19,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_202,l10push_4,braam_flowers.job_worker_pushcart10,625,2011-04-27,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_203,l10push_6,braam_flowers.job_worker_pushcart10,600,2011-09-20,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_204,l10push_7,braam_flowers.job_worker_pushcart10,600,2011-11-24,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_205,l10push_8,braam_flowers.job_worker_pushcart10,600,2012-12-11,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_206,l10push_10,braam_flowers.job_worker_pushcart10,600,2013-04-13,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_207,l10push_11,braam_flowers.job_worker_pushcart10,600,2013-04-13,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_208,l10push_14,braam_flowers.job_worker_pushcart10,600,2013-05-01,2013-05-01,2013-06-15,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_209,l10push_15,braam_flowers.job_worker_pushcart10,600,2013-05-21,2013-05-21,2013-07-05,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_210,maint_1,braam_flowers.job_supervisor_maintenance,1644.5,2010-09-17,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_211,maint_2,braam_flowers.job_supervisor_maintenance,1530.65,2010-10-26,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_212,maint_4,braam_flowers.job_grpleader_maintenance,841.86,2011-06-13,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_213,maint_5,braam_flowers.job_worker_maintenance,600,2011-11-25,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_214,maint_8,braam_flowers.job_worker_maintenance,600,2013-04-07,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_215,maint_9,braam_flowers.job_worker_maintenance,600,2013-04-07,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_216,maint_10,braam_flowers.job_worker_maintenance,600,2013-04-16,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_217,maint_11,braam_flowers.job_worker_maintenance,600,2013-04-16,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_218,maint_14,braam_flowers.job_worker_maintenance,600,2013-05-24,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_219,maint_15,braam_flowers.job_worker_maintenance,600,2013-05-24,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_220,l10protect_1,braam_flowers.job_worker_protection10,736.64,2010-11-16,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_221,l10protect_2,braam_flowers.job_worker_protection10,736.64,2011-11-29,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_222,l10protect_3,braam_flowers.job_worker_protection10,736.64,2012-12-01,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_223,l10protect_4,braam_flowers.job_supervisor_protection10,1530.65,2012-03-22,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_224,l10protect_6,braam_flowers.job_worker_protection10,736.64,2013-02-09,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_225,l10protect_7,braam_flowers.job_worker_protection10,736.64,2012-04-23,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_226,l10protect_8,braam_flowers.job_worker_protection10,736.64,2013-03-16,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_227,l10protect_10,braam_flowers.job_worker_protection10,600,2013-04-13,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_228,l10protect_12,braam_flowers.job_supervisor_protection10,1530.65,2010-06-09,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_229,l10protect_13,braam_flowers.job_worker_protection10,736.64,2013-05-20,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_230,l10protect_14,braam_flowers.job_worker_protection10,736.64,2013-05-24,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_231,l10protect_15,braam_flowers.job_worker_protection10,736.64,2013-05-24,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_232,l10_cold_1,braam_flowers.job_worker_coldstore10,834.9,2009-10-09,,,braam_flowers.sched_template_night2,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_233,l10_cold_2,braam_flowers.job_worker_coldstore10,834.9,2009-11-11,,,braam_flowers.sched_template_night4,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_234,l10_cold_3,braam_flowers.job_supervisor_coldstore10,1530.65,2010-02-26,,,braam_flowers.sched_template_night4,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_235,l10_cold_4,braam_flowers.job_worker_coldstore10,834.9,2010-02-27,,,braam_flowers.sched_template_night3,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_236,l10_cold_5,braam_flowers.job_worker_coldstore10,834.9,2010-12-12,,,braam_flowers.sched_template_night1,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_237,l10_cold_6,braam_flowers.job_worker_coldstore10,834.9,2011-02-26,,,braam_flowers.sched_template_night3,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_238,l10_cold_7,braam_flowers.job_worker_coldstore10,834.9,2011-06-19,,,braam_flowers.sched_template_night5,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_239,l10_cold_8,braam_flowers.job_worker_coldstore10,834.9,2011-06-24,,,braam_flowers.sched_template_night7,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_240,l10_cold_9,braam_flowers.job_worker_coldstore10,834.9,2009-09-25,,,braam_flowers.sched_template_night5,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_241,l10_cold_10,braam_flowers.job_worker_coldstore10,834.9,2009-09-27,,,braam_flowers.sched_template_night5,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_242,l10_cold_11,braam_flowers.job_worker_coldstore10,834.9,2010-11-15,,,braam_flowers.sched_template_night7,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_243,l10_cold_12,braam_flowers.job_worker_coldstore10,600,2011-11-24,,,braam_flowers.sched_template_night7,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_244,l10_cold_13,braam_flowers.job_worker_coldstore10,834.9,2011-01-15,,,braam_flowers.sched_template_night6,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_296,l10_cold_14,braam_flowers.job_worker_coldstore10,841.86,2012-03-22,,,braam_flowers.sched_template_night7,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_245,security_1,braam_flowers.job_worker_security,660,2009-05-16,,,braam_flowers.sched_template_3,braam_flowers.structure_003,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_246,security_2,braam_flowers.job_worker_security,660,2009-05-16,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_247,security_3,braam_flowers.job_grpleader_security,841.86,2009-05-16,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_248,security_4,braam_flowers.job_supervisor_security,1530.65,2009-06-05,,,braam_flowers.sched_template_7,braam_flowers.structure_003,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_249,security_5,braam_flowers.job_worker_security,660,2009-07-10,,,braam_flowers.sched_template_7,braam_flowers.structure_003,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_250,security_6,braam_flowers.job_grpleader_security,841.86,2009-03-08,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_251,security_7,braam_flowers.job_worker_security,640,2009-12-09,,,braam_flowers.sched_template_7,braam_flowers.structure_003,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_252,security_8,braam_flowers.job_worker_security,640,2009-12-24,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_253,security_9,braam_flowers.job_worker_security,640,2010-01-20,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_254,security_10,braam_flowers.job_worker_security,640,2010-05-08,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_255,security_11,braam_flowers.job_supervisor_security,1530.65,2010-07-09,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_256,security_12,braam_flowers.job_worker_security,625,2011-06-23,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_257,security_13,braam_flowers.job_worker_security,600,2013-01-24,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_258,security_14,braam_flowers.job_worker_security,600,2013-01-24,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_260,security_16,braam_flowers.job_worker_security,600,2013-01-24,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_261,security_17,braam_flowers.job_worker_security,625,2010-11-16,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_262,security_18,braam_flowers.job_worker_security,600,2012-10-23,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_263,security_19,braam_flowers.job_worker_security,660,2009-08-09,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_264,security_20,braam_flowers.job_worker_security,736.64,2009-11-02,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_265,security_21,braam_flowers.job_worker_security,625,2011-04-08,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_266,security_22,braam_flowers.job_worker_security,625,2011-07-11,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_267,security_23,braam_flowers.job_worker_security,625,2011-07-25,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_268,security_24,braam_flowers.job_worker_security,625,2011-08-07,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_269,security_25,braam_flowers.job_worker_security,625,2011-08-20,,,braam_flowers.sched_template_6,braam_flowers.structure_003,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_270,security_26,braam_flowers.job_worker_security,625,2011-08-20,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_271,security_27,braam_flowers.job_worker_security,600,2011-08-20,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_272,security_28,braam_flowers.job_worker_security,600,2011-11-26,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_273,security_29,braam_flowers.job_worker_security,600,2012-01-17,,,braam_flowers.sched_template_3,braam_flowers.structure_003,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_274,security_30,braam_flowers.job_worker_security,600,2013-01-25,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_275,security_31,braam_flowers.job_worker_security,600,2013-01-25,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_276,security_32,braam_flowers.job_worker_security,660,2009-08-19,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_277,security_33,braam_flowers.job_worker_security,600,2013-03-16,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_278,security_34,braam_flowers.job_worker_security,600,2012-12-24,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_279,security_35,braam_flowers.job_worker_security,660,2013-05-30,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_280,security_36,braam_flowers.job_worker_security,660,2011-07-03,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_281,security_37,braam_flowers.job_worker_security,660,2013-05-08,2013-05-08,2013-06-22,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_282,security_39,braam_flowers.job_worker_security,660,2013-04-30,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_283,security_40,braam_flowers.job_worker_security,660,2013-05-30,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_284,admin_1,braam_flowers.job_dgm,5000,2011-02-15,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_285,admin_2,braam_flowers.job_gm,5000,2009-01-01,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_286,admin_3,braam_flowers.job_secretary,5600,2010-01-17,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_287,admin_4,braam_flowers.job_storekeeper,1760,2009-08-14,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_288,admin_5,braam_flowers.job_hrm,4355.47,2010-05-24,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_289,admin_6,braam_flowers.job_nurse,3000,2011-11-28,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_290,admin_7,braam_flowers.job_finance_admin,32000,2012-12-15,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_291,admin_8,braam_flowers.job_production_manager,13000,2012-12-15,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_292,admin_9,braam_flowers.job_assistant_hrm,1700,2011-02-26,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_293,admin_10,braam_flowers.job_assistant_nurse,1530.65,2013-01-15,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_294,admin_11,braam_flowers.job_storekeeper,1530.65,2011-02-02,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_295,admin_12,braam_flowers.job_timekeeper,841.86,2010-09-24,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
